oldPCode;PName1;PName2;PName3;PName4;TypeCode;Type;Source;checked;longitude;latitude;REGION_PCO;REGION_NOM;PREF_PCODE;PREF_NOM;SPREF_PCOD;SPREF_NOM;COM_PCODE;COM_NOM;Village_PC;Status;CLASS;DESCRIPTIO;CNTRY_NAME;ADM1_NAME;ADM2_NAME;ADM3_NAME;RowcaCode1;RowcaCode2;RowcaCode3;RowcaCode4
SIGCAF2764~0;Mbouilli;Mbrouili;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,132658;6,485203;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150029;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050029
SIGCAF2733~0;Mengue Bokengue;Mengue-Bokengue;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,191748;6,910103;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150030;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050030
SIGCAF2737~0;Mengue Bokoin;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,186598;6,876102;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150031;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050031
SIGCAF2749~0;Ndenga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,260450;6,759629;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150032;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050032
SIGCAF2759~0;Ngobo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,505490;6,685988;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150033;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050033
SIGCAF2775~0;Ngouvota;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,127812;6,764172;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150034;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050034
SIGCAF2748~0;Pimbi;Pimbi Kassai;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,243488;6,785870;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150035;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050035
SIGCAF2766~0;Sabayanga;Sabayanga 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,114180;6,539972;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150036;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050036
SIGCAF2767~0;Sabayanga 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,111422;6,547303;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150037;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050037
SIGCAF2734~0;Samba Bokengue;Samba-Bokengue;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,193176;6,898653;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150038;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050038
SIGCAF2756~0;Scia;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,431732;6,679884;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150039;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050039
SIGCAF2765~0;Somboke;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,114448;6,527232;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150040;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050040
SIGCAF2774~0;Vrema´;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,132018;6,760885;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150041;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050041
SIGCAF2740~0;Yagarandji;Yagarandji 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,175784;6,841398;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150042;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050042
SIGCAF2771~0;Zamali;Zam-Ali;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,113438;6,714822;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150043;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050043
;Fah pilote;;0,000000;0,000000;3,000000;Village;WRI;ok;18,944675;6,906593;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150044;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050044
;Menguebokoin;;0,000000;0,000000;3,000000;Village;WRI;ok;19,182366;6,892816;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150045;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050045
;Maya;;0,000000;0,000000;3,000000;Village;WRI;ok;19,253661;6,774797;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150046;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050046
SIGCAF4057;Assa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,313288;6,747506;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160001;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060001
SIGCAF4074;Bawele;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,276018;6,847735;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160002;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060002
SIGCAF4087;Bede;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,087574;6,894134;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160003;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060003
SIGCAF4125;Bedobo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,958592;6,844022;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160004;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060004
SIGCAF4089;Bo 1;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,370744;6,521509;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160005;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060005
SIGCAF4086;Bobaye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,091112;6,895090;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160006;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060006
SIGCAF4107;Boguera;Bobera;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,146058;6,672001;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160007;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060007
SIGCAF4067;Bobonri;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,231930;6,807967;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160008;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060008
SIGCAF4117;Boboro;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,059384;6,754677;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160009;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060009
SIGCAF4064;Bodali 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,258722;6,789177;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160010;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060010
SIGCAF4091;Bodali;Bodali 2;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,361494;6,531357;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160011;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060011
SIGCAF4076;Bodoko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,180938;6,844874;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160012;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060012
SIGCAF4120;Bodoro;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,053484;6,763615;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160013;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060013
SIGCAF4105;Bodoro Gassa;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,186090;6,641962;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160014;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060014
SIGCAF4051;Bodouk;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,381250;6,661561;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160015;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060015
SIGCAF4082;Bofara;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,117932;6,896362;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160016;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060016
SIGCAF4050;Bofili;Bofite;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,385402;6,606428;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160017;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060017
SIGCAF4075;Bofiota;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,278196;6,849258;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160018;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060018
SIGCAF4102;Bogbara;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,257736;6,632286;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160019;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060019
SIGCAF4055;Bogbara;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,339028;6,710348;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160020;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060020
SIGCAF4068;Bogbolo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,230814;6,810884;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160021;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060021
SIGCAF4080;Bogoma;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,159458;6,871888;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160022;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060022
SIGCAF4116;Bogone;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,061742;6,752485;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160023;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060023
SIGCAF4093;Bogueri;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,359652;6,537256;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160024;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060024
SIGCAF4078;Bohal;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,165144;6,862491;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160025;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060025
SIGCAF4056;Bokonete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,321954;6,742275;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160026;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060026
SIGCAF4069;Bombaye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,225504;6,814143;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160027;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060027
SIGCAF4126;Bomissi;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;16,954136;6,848564;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160028;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060028
SIGCAF4053;Bona;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,379342;6,666054;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160029;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060029
SIGCAF4094;Bondili;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,322640;6,562814;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160030;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060030
SIGCAF4083;Bondore;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,115004;6,899182;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160031;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060031
SIGCAF4129;Bondoro Kete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,926894;6,804750;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160032;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060032
SIGCAF4063;Bongasse;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,275960;6,783490;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160033;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060033
SIGCAF4071;Bongba Kete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,228632;6,818931;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160034;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060034
SIGCAF4052;Bonini;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,379394;6,663148;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160035;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060035
SIGCAF4058;Bossio;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,307066;6,750221;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160036;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060036
SIGCAF4097;Botua Boro;Botoua Boroa;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,300518;6,604870;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160037;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060037
SIGCAF4106;Bouassi;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,150962;6,659891;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160038;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060038
SIGCAF4119;Bowansouma;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,055504;6,760574;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160039;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060039
SIGCAF4077;Bowili;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,168698;6,859688;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160040;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060040
SIGCAF4113;Boyonga-Kota;Boyongo Kota;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,036376;6,706946;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160041;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060041
SIGCAF4090;Bayango Kete;Boyongo-Kete;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,365874;6,527992;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160042;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060042
SIGCAF4054;Bozali;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,340400;6,707474;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160043;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060043
SIGCAF4092;Bozawene;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,362762;6,534135;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160044;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060044
SIGCAF4047;Bozelet 2;Bozele 2;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,386292;6,585850;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160045;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060045
SIGCAF4121;Bozere;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,051684;6,756185;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160046;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060046
SIGCAF4108;Dadou Kete;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,132664;6,679009;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160047;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060047
SIGCAF4100;Dadou Kota 2;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,273678;6,620225;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160048;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060048
SIGCAF4101;Dadoukota;Dadou Kota 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,271942;6,626861;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160049;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060049
SIGCAF4081;Demazere-Kete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,157042;6,874818;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160050;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060050
SIGCAF4084;Dobiti;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,119112;6,902600;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160051;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060051
SIGCAF4114;Dolo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,016976;6,717220;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160052;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060052
SIGCAF4059;Gadegassa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,298646;6,754942;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160053;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060053
SIGCAF4122;Gayo;;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,021136;6,786197;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160054;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060054
SIGCAF4109;Gbade;Gbade 1;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;17,101474;6,699873;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160055;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060055
SIGCAF4111;Gbade 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,094550;6,707000;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160056;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060056
SIGCAF4112;Gbade 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,090546;6,710799;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160057;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060057
SIGCAF4110;Gbade 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,098494;6,703847;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160058;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060058
SIGCAF4123;Gbadoma;Gbadomo;0,000000;0,000000;3,000000;Village;SIGCAF, verified by OCHA field staff;ok;16,999486;6,802951;3,000000;Yade;32,000000;Ouham;321,000000;Bossangoa;3216,000000;Ndoro Mboli;32160059;0,000000;0,000000;Village;CAF;Ouham;Bossangoa;Ndoro Mboli;CAF032;CAF032001;CAF032001006;CAF0320010060059
